订单号,客户,板件条码,板件备注,项目地址,房间,厚度,材质,高光板,颜色,板件名称,成品长度,成品宽度,数量,纹理,前封边,后封边,左封边,右封边,门板
250727-1021,朗力,	7536633075328,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_左立板01,762,530,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633075366,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_右立板01,762,510,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633075403,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_中立板01,762,490,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633075496,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_踢脚线01_踢脚线前挡板01,414,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633075502,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_踢脚线01_踢脚线后挡板01,60,414,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633075472,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_底板01,414,490,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633075830,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_收口条01_L收口辅板01,762,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633075847,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_收口条01_L收口面板01,762,30,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633075984,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_背板01,762,1131,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076004,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_背板02,684,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076172,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉03_抽屉面板01,248.5,448,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076189,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉03_抽盒前板01,352,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076196,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉03_抽屉右板01,450,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076202,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉03_抽屉左板01,450,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076219,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉03_抽屉后板01,352,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076158,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉03_抽屉底板01,352,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076240,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉02_抽屉面板01,248.5,448,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076257,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉02_抽盒前板01,352,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076264,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉02_抽屉右板01,450,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076271,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉02_抽屉左板01,450,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076288,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉02_抽屉后板01,352,200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076226,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉02_抽屉底板01,352,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076318,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉01_抽屉面板01,248.5,448,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076325,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉01_抽盒前板01,352,140,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076332,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉01_抽屉右板01,450,140,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076349,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉01_抽屉左板01,450,140,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076356,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉01_抽屉后板01,352,140,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633076295,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_抽屉01_抽屉底板01,352,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633077070,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_次卧书桌_收口条02_平收口板01,1629,340,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633083484,,电台路599弄76号302,次卧衣柜书桌,18,欧松板,非高光板,DNCD-D32,次卧衣柜书桌_单板A_竖隔板01,1529,720,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633084337,,电台路599弄76号302,次卧房门,18,欧松板,非高光板,DNCD-D32,次卧房门_一长海棠角_竖隔板01,2400,65,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085396,,电台路599弄76号302,次卧房门,18,欧松板,非高光板,DNCD-D32,次卧房门_一长开31*12止口不封边_竖隔板01,2400,65,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085419,,电台路599弄76号302,次卧房门,18,欧松板,非高光板,DNCD-D32,次卧房门_一长海棠角02_竖隔板01,2400,52,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085433,,电台路599弄76号302,次卧房门,18,欧松板,非高光板,DNCD-D32,次卧房门_一长海棠角03_竖隔板01,2400,52,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085457,,电台路599弄76号302,次卧房门,18,欧松板,非高光板,DNCD-D32,次卧房门_一长海棠角04纹理备用_竖隔板01,2400,52,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085471,,电台路599弄76号302,次卧房门,18,欧松板,非高光板,DNCD-D32,次卧房门_一长海棠角05_竖隔板01,65,1200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085532,,电台路599弄76号302,次卧房门,18,欧松板,非高光板,DNCD-D32,次卧房门_一长海棠角06_竖隔板01,52,1200,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660275,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_左立板01,1030,349,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660305,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_中立板01,1030,349,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660343,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_中立板02,1030,370,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660404,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_中立板03,1030,370,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660442,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_中立板04,1030,349,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660503,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_右立板01,1030,349,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660534,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_顶板01,596,349,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660558,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_顶板02,1720,370,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660602,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_顶板03,403,349,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660657,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_底板01,596,349,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660671,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_底板02,1720,370,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660725,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_底板03,403,349,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660763,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_背板01,596,994,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660787,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_背板02,1720,994,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660800,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_背板03,403,994,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660862,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_活动层板03,595,329,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514660916,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_活动层板01,595,329,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514661036,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_活动层板04,402,329,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514661081,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_活动层板02,402,329,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537514661401,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_收口条01_L收口辅板01,1030,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7537514661418,,电台路599弄76号302,电视柜,18,欧松板,非高光板,DNCD-D32,电视柜_柜B_收口条01_L收口面板01,1030,30,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538591562377,,电台路599弄76号302,备用板,18,欧松板,非高光板,DNCD-D32,备用板_单板D_竖隔板01,2700,60,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538591562414,,电台路599弄76号302,备用板,18,欧松板,非高光板,DNCD-D32,备用板_单板E_竖隔板01,2700,80,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633056419,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_左立板01,2460,405,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633056440,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_右立板01,2460,405,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633056471,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_顶板01,524,405,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633056549,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_踢脚线01_踢脚线前挡板01,524,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633056556,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_踢脚线01_踢脚线后挡板01,60,524,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633056525,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_底板01,524,405,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633056617,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_背板01,2364,524,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633056648,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_横隔板01,524,387,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633056730,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_灯带180居前01,524,387,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633056822,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_灯带180居前02,524,387,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633056914,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_活动层板02,523,385,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633057072,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_收口条02_平收口板01,560,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633057577,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,2463,主卧床边柜_柜C_活动层板01,523,385,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633071061,,电台路599弄76号302,次卧衣柜书桌,9,欧松板,非高光板,S705,次卧衣柜书桌_衣柜_背板03,2376,971,1,竖纹,0,0,0,0,非门板
250727-1021,朗力,	7536633071085,,电台路599弄76号302,次卧衣柜书桌,9,欧松板,非高光板,S705,次卧衣柜书桌_衣柜_背板02,2376,504,1,竖纹,0,0,0,0,非门板
250727-1021,朗力,	7537560612327,,电台路599弄76号302,电视柜,9,欧松板,非高光板,S705,电视柜_地柜D_收口条02_和56宽度9mm板件组合打三合一01,672,83,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560612488,,电台路599弄76号302,电视柜,9,欧松板,非高光板,S705,电视柜_地柜D_收口条03_和83宽度9mm板件组合打三合一01,682,56,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404289996,,电台路599弄76号302,电视柜,9,欧松板,非高光板,S705,电视柜_柜A_收口条04_和83宽度板件组合之后打三合一01,620,56,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538404289989,,电台路599弄76号302,电视柜,9,欧松板,非高光板,S705,电视柜_柜A_收口条05_和56宽度板件组合之后打三合一01,617,83,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560619241,,电台路599弄76号302,电视柜拼色隐形门,9,欧松板,非高光板,S705,电视柜拼色隐形门_隐形门套板组合好开28*10止口在打三合一_竖隔板04,2337,83,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560619272,,电台路599弄76号302,电视柜拼色隐形门,9,欧松板,非高光板,S705,电视柜拼色隐形门_隐形门套板组合好开28*10止口在打三合一_竖隔板01,672,83,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560619302,,电台路599弄76号302,电视柜拼色隐形门,9,欧松板,非高光板,S705,电视柜拼色隐形门_隐形门套板组合好开28*10止口在打三合一_竖隔板03,619,83,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560619753,,电台路599弄76号302,电视柜拼色隐形门,9,欧松板,非高光板,S705,电视柜拼色隐形门_成型2325*839*52拼色_竖隔板01,2345,859,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560619852,,电台路599弄76号302,电视柜拼色隐形门,9,欧松板,非高光板,S705,电视柜拼色隐形门_拼色门02_竖隔板01,682,859,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560620094,,电台路599弄76号302,电视柜拼色隐形门,9,欧松板,非高光板,S705,电视柜拼色隐形门_拼色门_竖隔板01,627,859,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085556,,电台路599弄76号302,次卧房门,18,多层板,非高光板,DNCD-D32,次卧房门_2长开卡槽_竖隔板01,2281,269,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085631,,电台路599弄76号302,次卧房门,18,多层板,非高光板,DNCD-D32,次卧房门_一长开卡槽开三维合页_竖隔板01,2281,269,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085655,,电台路599弄76号302,次卧房门,18,多层板,非高光板,DNCD-D32,次卧房门_2长开卡槽02_竖隔板01,850,269,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538465982485,,电台路599弄76号302,次卧房门,18,多层板,非高光板,DNCD-D32,次卧房门_和三维合页孔套板组合_竖隔板01,2281,257,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085693,,电台路599弄76号302,次卧房门,12,欧松板,非高光板,DNCD-D32,次卧房门_一长开3mm卡槽和套板组合01_竖隔板01,2281,50,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085815,,电台路599弄76号302,次卧房门,12,欧松板,非高光板,DNCD-D32,次卧房门_一长开3mm卡槽01和套板组合_竖隔板01,2281,50,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085839,,电台路599弄76号302,次卧房门,12,欧松板,非高光板,DNCD-D32,次卧房门_一长开3mm卡槽和套板组合_竖隔板01,772,50,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633085884,,电台路599弄76号302,次卧房门,9,欧松板,非高光板,DNCD-D32,次卧房门_成型2271*790*45开三合合页孔_竖隔板01,2291,810,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7538465982744,,电台路599弄76号302,次卧房门,9,欧松板,非高光板,DNCD-D32,次卧房门_成型2271*790*45开三合合页孔01_竖隔板01,2291,810,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560619357,,电台路599弄76号302,电视柜拼色隐形门,9,欧松板,非高光板,DNCD-D32,电视柜拼色隐形门_隐形门套板组合好开28*10止口在打三合一_竖隔板02,1030,83,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560619920,,电台路599弄76号302,电视柜拼色隐形门,9,欧松板,非高光板,DNCD-D32,电视柜拼色隐形门_拼色门01_竖隔板01,1030,859,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560611306,,电台路599弄76号302,电视柜,18,欧松板,非高光板,2455,电视柜_柜A_收口条01_侧收口01,1030,370,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560611658,,电台路599弄76号302,电视柜,18,欧松板,非高光板,2455,电视柜_柜A_收口条02_一短开卡槽一长开28*10止口看图另外一短看图开一点点要生成孔位01,1030,885,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560616967,,电台路599弄76号302,电视柜拼色隐形门,18,欧松板,非高光板,不生产,电视柜拼色隐形门_柜A_竖隔板02,682,83,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560617049,,电台路599弄76号302,电视柜拼色隐形门,18,欧松板,非高光板,不生产,电视柜拼色隐形门_柜A_竖隔板01,2332,83,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560618237,,电台路599弄76号302,电视柜拼色隐形门,18,欧松板,非高光板,不生产,电视柜拼色隐形门_柜A_竖隔板03,1030,887,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560618534,,电台路599弄76号302,电视柜拼色隐形门,18,欧松板,非高光板,不生产,电视柜拼色隐形门_柜A_竖隔板04,620,83,1,竖纹,1,1,1,1,非门板
